id,name,img,asin,price,mrp,rating,ratingTotal,discount,seller,purl
116,Gold-Plated Drop Earrings,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22919806/2023/4/27/99bb2ca9-b095-490e-b402-29ff93293ce11682592003221PeoraGold-TonedContemporaryDropEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22919806/2023/4/27/99bb2ca9-b095-490e-b402-29ff93293ce11682592003221PeoraGold-TonedContemporaryDropEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22919806/2023/4/27/99bb2ca9-b095-490e-b402-29ff93293ce11682592003221PeoraGold-TonedContemporaryDropEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22919806/2023/4/27/99bb2ca9-b095-490e-b402-29ff93293ce11682592003221PeoraGold-TonedContemporaryDropEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22919806/2023/4/27/99bb2ca9-b095-490e-b402-29ff93293ce11682592003221PeoraGold-TonedContemporaryDropEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22919806/2023/4/27/99bb2ca9-b095-490e-b402-29ff93293ce11682592003221PeoraGold-TonedContemporaryDropEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22919806/2023/4/27/99bb2ca9-b095-490e-b402-29ff93293ce11682592003221PeoraGold-TonedContemporaryDropEarrings1.jpg",-,749,3745,0,0,80,Peora,https://www.myntra.com/earrings/peora/peora-gold-plated-contemporary-stone-studded-drop-earrings/22919806/buy
117,Gold-Plated Statement Necklace,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22898384/2023/4/25/bcfe37f2-8f8a-4ff0-b377-1c1d82faf6b71682440459069Multicolourdesignerstatementstonesnecklace1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22898384/2023/4/25/bcfe37f2-8f8a-4ff0-b377-1c1d82faf6b71682440459069Multicolourdesignerstatementstonesnecklace1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22898384/2023/4/25/bcfe37f2-8f8a-4ff0-b377-1c1d82faf6b71682440459069Multicolourdesignerstatementstonesnecklace1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22898384/2023/4/25/bcfe37f2-8f8a-4ff0-b377-1c1d82faf6b71682440459069Multicolourdesignerstatementstonesnecklace1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22898384/2023/4/25/bcfe37f2-8f8a-4ff0-b377-1c1d82faf6b71682440459069Multicolourdesignerstatementstonesnecklace1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22898384/2023/4/25/bcfe37f2-8f8a-4ff0-b377-1c1d82faf6b71682440459069Multicolourdesignerstatementstonesnecklace1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22898384/2023/4/25/bcfe37f2-8f8a-4ff0-b377-1c1d82faf6b71682440459069Multicolourdesignerstatementstonesnecklace1.jpg",-,994,2925,0,0,66,SOHI,https://www.myntra.com/necklace-and-chains/sohi/sohi-gold-plated-statement-necklace/22898384/buy
118,Gold-Plated Jewellery Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22889370/2023/4/25/b60330e5-c4bc-47fb-96c4-7e33b13903011682409270123ROFARWORDTraditionalNecklaceJewellerySetforWomenGirls1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22889370/2023/4/25/b60330e5-c4bc-47fb-96c4-7e33b13903011682409270123ROFARWORDTraditionalNecklaceJewellerySetforWomenGirls1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22889370/2023/4/25/b60330e5-c4bc-47fb-96c4-7e33b13903011682409270123ROFARWORDTraditionalNecklaceJewellerySetforWomenGirls1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22889370/2023/4/25/b60330e5-c4bc-47fb-96c4-7e33b13903011682409270123ROFARWORDTraditionalNecklaceJewellerySetforWomenGirls1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22889370/2023/4/25/b60330e5-c4bc-47fb-96c4-7e33b13903011682409270123ROFARWORDTraditionalNecklaceJewellerySetforWomenGirls1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22889370/2023/4/25/b60330e5-c4bc-47fb-96c4-7e33b13903011682409270123ROFARWORDTraditionalNecklaceJewellerySetforWomenGirls1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22889370/2023/4/25/b60330e5-c4bc-47fb-96c4-7e33b13903011682409270123ROFARWORDTraditionalNecklaceJewellerySetforWomenGirls1.jpg",-,339,1699,0,0,80,ROFARWORD,https://www.myntra.com/jewellery-set/rofarword/rofarword-gold-plated-artificial-beaded-jewellery-set/22889370/buy
119,Silver-Plated Oxidized Bangle,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg",-,1999,1999,0,0,0,Samridhi DC,https://www.myntra.com/bangle/samridhi-dc/samridhi-dc-silver-plated-oxidized-jhumki-bangle/22882102/buy
120,Gold-Plated Jewellery Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg",-,882,2264,0,0,61,Sukkhi,https://www.myntra.com/jewellery-set/sukkhi/sukkhi-gold-plated-kundan-studded--beaded-meenakari-jewellery-set/22863238/buy
121,Textured Structured Sling Bag,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22935820/2023/4/28/dccb7af5-17a9-4e6b-b1b4-17bb55bb2cbd1682688547164MetroYellowTexturedShopperSlingBagwithQuilted1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22935820/2023/4/28/dccb7af5-17a9-4e6b-b1b4-17bb55bb2cbd1682688547164MetroYellowTexturedShopperSlingBagwithQuilted1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22935820/2023/4/28/dccb7af5-17a9-4e6b-b1b4-17bb55bb2cbd1682688547164MetroYellowTexturedShopperSlingBagwithQuilted1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22935820/2023/4/28/dccb7af5-17a9-4e6b-b1b4-17bb55bb2cbd1682688547164MetroYellowTexturedShopperSlingBagwithQuilted1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22935820/2023/4/28/dccb7af5-17a9-4e6b-b1b4-17bb55bb2cbd1682688547164MetroYellowTexturedShopperSlingBagwithQuilted1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22935820/2023/4/28/dccb7af5-17a9-4e6b-b1b4-17bb55bb2cbd1682688547164MetroYellowTexturedShopperSlingBagwithQuilted1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22935820/2023/4/28/dccb7af5-17a9-4e6b-b1b4-17bb55bb2cbd1682688547164MetroYellowTexturedShopperSlingBagwithQuilted1.jpg",-,1690,1690,0,0,0,Metro,https://www.myntra.com/handbags/metro/metro-textured-structured-sling-bag-with-quilted/22935820/buy
122,Studs Earrings,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22922592/2023/4/27/9fdbd132-c6be-4626-8491-5596c81d38171682595737959PALMONASGold-TonedContemporaryStudsEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22922592/2023/4/27/9fdbd132-c6be-4626-8491-5596c81d38171682595737959PALMONASGold-TonedContemporaryStudsEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22922592/2023/4/27/9fdbd132-c6be-4626-8491-5596c81d38171682595737959PALMONASGold-TonedContemporaryStudsEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22922592/2023/4/27/9fdbd132-c6be-4626-8491-5596c81d38171682595737959PALMONASGold-TonedContemporaryStudsEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22922592/2023/4/27/9fdbd132-c6be-4626-8491-5596c81d38171682595737959PALMONASGold-TonedContemporaryStudsEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22922592/2023/4/27/9fdbd132-c6be-4626-8491-5596c81d38171682595737959PALMONASGold-TonedContemporaryStudsEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22922592/2023/4/27/9fdbd132-c6be-4626-8491-5596c81d38171682595737959PALMONASGold-TonedContemporaryStudsEarrings1.jpg",-,1416,1770,0,0,20,PALMONAS,https://www.myntra.com/earrings/palmonas/palmonas-gold-plated-cubic-zirconia-contemporary-studs-earrings/22922592/buy
123,Women Silver-Plated Charm Bracelet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22919724/2023/4/27/7017a571-1404-4269-a7bc-ed2c4c6353141682607174225Bracelet1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22919724/2023/4/27/7017a571-1404-4269-a7bc-ed2c4c6353141682607174225Bracelet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22919724/2023/4/27/7017a571-1404-4269-a7bc-ed2c4c6353141682607174225Bracelet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22919724/2023/4/27/7017a571-1404-4269-a7bc-ed2c4c6353141682607174225Bracelet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22919724/2023/4/27/7017a571-1404-4269-a7bc-ed2c4c6353141682607174225Bracelet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22919724/2023/4/27/7017a571-1404-4269-a7bc-ed2c4c6353141682607174225Bracelet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22919724/2023/4/27/7017a571-1404-4269-a7bc-ed2c4c6353141682607174225Bracelet1.jpg",-,899,4495,0,0,80,Peora,https://www.myntra.com/bracelet/peora/peora-women-silver-plated-charm-bracelet/22919724/buy
124,Rose Gold-Plated Finger Ring,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22910300/2023/4/26/3a0141b4-f608-467e-b67f-0d31972beb081682509965876MYKICasualRingForWomenGirls1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22910300/2023/4/26/3a0141b4-f608-467e-b67f-0d31972beb081682509965876MYKICasualRingForWomenGirls1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22910300/2023/4/26/3a0141b4-f608-467e-b67f-0d31972beb081682509965876MYKICasualRingForWomenGirls1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22910300/2023/4/26/3a0141b4-f608-467e-b67f-0d31972beb081682509965876MYKICasualRingForWomenGirls1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22910300/2023/4/26/3a0141b4-f608-467e-b67f-0d31972beb081682509965876MYKICasualRingForWomenGirls1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22910300/2023/4/26/3a0141b4-f608-467e-b67f-0d31972beb081682509965876MYKICasualRingForWomenGirls1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22910300/2023/4/26/3a0141b4-f608-467e-b67f-0d31972beb081682509965876MYKICasualRingForWomenGirls1.jpg",-,349,349,0,0,0,MYKI,https://www.myntra.com/ring/myki/-myki-rose-gold-plated--cz-studded-adjustable-finger-ring/22910300/buy
125,Rose Gold-Plated Mangalsutra,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg",-,881,5875,0,0,85,Vita Bella,https://www.myntra.com/mangalsutra/vita-bella/vita-bella-rose-gold-plated-ad-studded--beaded-mangalsutra-with-earrings/22905700/buy
126,Set of 2 Silver-Plated Anklets,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22885602/2023/4/24/d65cf009-2f43-4799-97b3-ce126181bc8a1682345046015RuhiCollectionBridalSilverPlatedIndianTraditionalEthnicFancy1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22885602/2023/4/24/d65cf009-2f43-4799-97b3-ce126181bc8a1682345046015RuhiCollectionBridalSilverPlatedIndianTraditionalEthnicFancy1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22885602/2023/4/24/d65cf009-2f43-4799-97b3-ce126181bc8a1682345046015RuhiCollectionBridalSilverPlatedIndianTraditionalEthnicFancy1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22885602/2023/4/24/d65cf009-2f43-4799-97b3-ce126181bc8a1682345046015RuhiCollectionBridalSilverPlatedIndianTraditionalEthnicFancy1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22885602/2023/4/24/d65cf009-2f43-4799-97b3-ce126181bc8a1682345046015RuhiCollectionBridalSilverPlatedIndianTraditionalEthnicFancy1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22885602/2023/4/24/d65cf009-2f43-4799-97b3-ce126181bc8a1682345046015RuhiCollectionBridalSilverPlatedIndianTraditionalEthnicFancy1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22885602/2023/4/24/d65cf009-2f43-4799-97b3-ce126181bc8a1682345046015RuhiCollectionBridalSilverPlatedIndianTraditionalEthnicFancy1.jpg",-,1999,1999,0,0,0,RUHI COLLECTION,https://www.myntra.com/anklet/ruhi-collection/ruhi-collection-set-of-2-silver-plated-beaded-anklets/22885602/buy
127,Drop Earrings,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22956674/2023/4/29/79a95752-7c34-4d27-948d-4c9b3eb513f81682777408194MYKISilver-TonedContemporaryDropEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22956674/2023/4/29/79a95752-7c34-4d27-948d-4c9b3eb513f81682777408194MYKISilver-TonedContemporaryDropEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22956674/2023/4/29/79a95752-7c34-4d27-948d-4c9b3eb513f81682777408194MYKISilver-TonedContemporaryDropEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22956674/2023/4/29/79a95752-7c34-4d27-948d-4c9b3eb513f81682777408194MYKISilver-TonedContemporaryDropEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22956674/2023/4/29/79a95752-7c34-4d27-948d-4c9b3eb513f81682777408194MYKISilver-TonedContemporaryDropEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22956674/2023/4/29/79a95752-7c34-4d27-948d-4c9b3eb513f81682777408194MYKISilver-TonedContemporaryDropEarrings1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22956674/2023/4/29/79a95752-7c34-4d27-948d-4c9b3eb513f81682777408194MYKISilver-TonedContemporaryDropEarrings1.jpg",-,399,399,0,0,0,MYKI,https://www.myntra.com/earrings/myki/myki-silver-toned-contemporary-drop-earrings/22956674/buy
128,Rhodium-Plated Jewellery Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22919106/2023/4/27/be9e297e-ecdb-41d9-8edd-f7bbf12fe7c11682590858133Rhodium-PlatedSilverTonedAmericanDiamondstuddedOvalShapedJew1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22919106/2023/4/27/be9e297e-ecdb-41d9-8edd-f7bbf12fe7c11682590858133Rhodium-PlatedSilverTonedAmericanDiamondstuddedOvalShapedJew1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22919106/2023/4/27/be9e297e-ecdb-41d9-8edd-f7bbf12fe7c11682590858133Rhodium-PlatedSilverTonedAmericanDiamondstuddedOvalShapedJew1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22919106/2023/4/27/be9e297e-ecdb-41d9-8edd-f7bbf12fe7c11682590858133Rhodium-PlatedSilverTonedAmericanDiamondstuddedOvalShapedJew1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22919106/2023/4/27/be9e297e-ecdb-41d9-8edd-f7bbf12fe7c11682590858133Rhodium-PlatedSilverTonedAmericanDiamondstuddedOvalShapedJew1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22919106/2023/4/27/be9e297e-ecdb-41d9-8edd-f7bbf12fe7c11682590858133Rhodium-PlatedSilverTonedAmericanDiamondstuddedOvalShapedJew1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22919106/2023/4/27/be9e297e-ecdb-41d9-8edd-f7bbf12fe7c11682590858133Rhodium-PlatedSilverTonedAmericanDiamondstuddedOvalShapedJew1.jpg",-,559,2799,0,0,80,Aazeen,https://www.myntra.com/jewellery-set/aazeen/aazeen-rhodium-plated-ad-stone-studded-oval-shaped-jewellery-set-/22919106/buy
129,Women PU Belt With Chain Drop,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22902594/2023/4/26/5b348a9b-ce8a-472b-ad38-ecee4df38876168249360531620DressesTanSolidWaistBeltWithChainDropForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22902594/2023/4/26/5b348a9b-ce8a-472b-ad38-ecee4df38876168249360531620DressesTanSolidWaistBeltWithChainDropForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22902594/2023/4/26/5b348a9b-ce8a-472b-ad38-ecee4df38876168249360531620DressesTanSolidWaistBeltWithChainDropForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22902594/2023/4/26/5b348a9b-ce8a-472b-ad38-ecee4df38876168249360531620DressesTanSolidWaistBeltWithChainDropForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22902594/2023/4/26/5b348a9b-ce8a-472b-ad38-ecee4df38876168249360531620DressesTanSolidWaistBeltWithChainDropForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22902594/2023/4/26/5b348a9b-ce8a-472b-ad38-ecee4df38876168249360531620DressesTanSolidWaistBeltWithChainDropForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22902594/2023/4/26/5b348a9b-ce8a-472b-ad38-ecee4df38876168249360531620DressesTanSolidWaistBeltWithChainDropForWomen1.jpg",-,1195,1195,0,0,0,20Dresses,https://www.myntra.com/belts/20dresses/20dresses-women-tan-pu-belt-with-chain-drop/22902594/buy
